#  time                     r                       Ricci
0.000000000000    0.14262830647297661257   -5.99461958963961727420
0.000000000000    0.28525661294595322515   -9.07239382060057408808
0.000000000000    0.42788491941892980996  -11.84223506710392292973
0.000000000000    0.57051322589190645029  -11.99945341609305060615
0.000000000000    0.71314153236488297960  -11.99999997375164539903
0.000000000000    0.85576983883785961993  -12.00000000000000000000
0.000000000000    0.99839814531083626026  -12.00000000000000000000
0.000000000000    1.14102645178381290059  -12.00000000000000000000
0.000000000000    1.28365475825678942989  -12.00000000000000000000
0.000000000000    1.42628306472976595920  -12.00000000000000000000
0.000078539816    0.14262830647297661257   -5.99463455961737423650
0.000078539816    0.28525661294595322515   -9.07239553955955102538
0.000078539816    0.42788491941892980996  -11.84223509992531120361
0.000078539816    0.57051322589190645029  -11.99945341614146876452
0.000078539816    0.71314153236488297960  -11.99999997375164895175
0.000078539816    0.85576983883785961993  -12.00000000000000000000
0.000078539816    0.99839814531083626026  -12.00000000000000000000
0.000078539816    1.14102645178381290059  -12.00000000000000000000
0.000078539816    1.28365475825678942989  -12.00000000000000000000
0.000078539816    1.42628306472976595920  -12.00000000000000000000
0.000157079633    0.14262830647297661257   -5.99467946950210439638
0.000157079633    0.28525661294595322515   -9.07240069643342650352
0.000157079633    0.42788491941892980996  -11.84223519838929128412
0.000157079633    0.57051322589190645029  -11.99945341628672146328
0.000157079633    0.71314153236488297960  -11.99999997375165783353
0.000157079633    0.85576983883785961993  -12.00000000000000000000
0.000157079633    0.99839814531083626026  -12.00000000000000000000
0.000157079633    1.14102645178381290059  -12.00000000000000000000
0.000157079633    1.28365475825678942989  -12.00000000000000000000
0.000157079633    1.42628306472976595920  -12.00000000000000000000
0.000235619449    0.14262830647297661257   -5.99475431914822198820
0.000235619449    0.28525661294595322515   -9.07240929121301142857
0.000235619449    0.42788491941892980996  -11.84223536249530717157
0.000235619449    0.57051322589190645029  -11.99945341652879271521
0.000235619449    0.71314153236488297960  -11.99999997375167204439
0.000235619449    0.85576983883785961993  -12.00000000000000000000
0.000235619449    0.99839814531083626026  -12.00000000000000000000
0.000235619449    1.14102645178381290059  -12.00000000000000000000
0.000235619449    1.28365475825678942989  -12.00000000000000000000
0.000235619449    1.42628306472976595920  -12.00000000000000000000
0.000314159265    0.14262830647297661257   -5.99485910831305179869
0.000314159265    0.28525661294595322515   -9.07242132388300248635
0.000314159265    0.42788491941892980996  -11.84223559224243516041
0.000314159265    0.57051322589190645029  -11.99945341686765054590
0.000314159265    0.71314153236488297960  -11.99999997375169336067
0.000314159265    0.85576983883785961993  -12.00000000000000000000
